word,count
"vandalizes",6
"truck",8
"anti-police",6
"messages",6
"bb4sp",7
"http://t.co/itgpofijps",2
"nypd",2
"#newyork",3
"#timessquare",1
"#nypd",1
"#serveandprotect",1
"#cops",7
"#nyc",6
"square",1
"https://t.co/ntty0n6koc",1
"wheel",4
"chair",1
"run",19
"1.",18
"http://t.co/mhmnrr…",16
"sorry:
10",1
"vayathu",1
"siruvanin",1
"kolai",1
"kutrasaattil",1
"thaduppukaavalil",1
"iruntha",1
"kutravaali",1
"kaalil",1
"kaayangaludan",1
"homagama",9
"il",4
"anumathi",1
"tears",7
"7-year-old",6
"offers",6
"buy",7
"breakfast.",6
"http://t.co/fizmaqcms1",6
"bright",6
"spot",8
"voting",1
"means",3
"fine",1
"racism,",2
"bigotry,",1
"brutality,",36
"altis",1
"life",32
"meilleurs",1
"moments",2
"du",8
"juillet",1
"https://t.co/bbv42a7xbh",1
"untill",1
"presidency...",1
"shocking",1
"story.",2
"brutality.",6
"http://t.co/jlkyqusidx",1
"called",26
"thug,",1
"bodies",1
"right?",1
"fought",1
"you.",11
"helpline",4
"special",14
"receives",6
"hundreds",6
"sms:",4
"#abudhabi",4
"police
read",4
"here:",6
"http://t.co/rq2y1rq03d",4
"california",29
"detain",24
"shootings",14
"http://t.co/ahm85qq1ke",1
"#christian",1
"reports:",19
"broken",5
"at…",1
"http://t.co/56f3kzmekw",1
"https://t.co/q86eew5rib",1
"todayng",1
"http://t.co/fvblf6d08o",1
"het",2
"weer",4
"zover.",2
"rellen",2
"op",2
"tempelberg",2
"http://t.co/xjmtt53vxt",2
"http://t.co/qlmlqeq3oh",2
"http://t.co/fnt7yd5rp8",1
"a...",13
"http://t.co/nditc2k8po",1
"#info",3
"corpus",4
"christi",4
"http://t.co/pis8lgzdlt",4
"http://t.co/5xhsnhvsbx",1
"afp:",3
"http://t.co/iumjplishe",1
"active",5
"momentum",1
"stocks:",1
"wal-mart",1
"stores",1
"http://t.co/q2y4jmyxux",1
"http://t.co/izuhvmgkt4",1
"idiots.",1
"should've",2
"smart",3
"reach",2
"see.",1
"stuff",5
"blame",2
"http://t.co/nomnohfnos",1
"help…",3
"http://t.co/qjhhlpcgif",1
"apologise",3
"'nee-nah",1
"woo-woo'",2
"siren",1
"debate",3
"http://t.co/lslkd0icnq",1
"http://t.co/95epiofnlh",1
"http://t.co/u6vbeixabb",1
"http://t.co/du3vt3v3az",1
"#aljazeera",2
"ac...",4
"http://t.co/hylsketvxq",1
"http://t.co/xxygtk7pld",1
"al...",1
"http://t.co/xbtoiles1m",1
"al",5
"jazeera",2
"http://t.co/mfhjo2nqyy",1
"http://t.co/nhbyzouwny",1
"http://t.co/6qstzyhqah",1
"http://t.co/nwpgdjnp1v",1
"http://t.co/d7r0tpblmn",1
"http://t.co/jokb5eeuya",1
"ushed",1
"'9/26",1
"activity",3
"studio...'",1
"mrcheckpoint",1
"http://t.co/l82qo396w7",1
"agencies",9
"cozy",8
"private",8
"companies:
http://t.co/dyqoyi54iy",4
"http://t.co/rqfzf78ubd",4
"highlight",1
"tyrese",1
"home",12
"sean",1
"coming",17
"😂😩😩",1
"http://t.co/4tvjh913zc",1
"http://t.co/taxsfwjqsn",1
"#canelohd",1
"hos...",1
"http://t.co/na2r9pfuup",1
"#ajenglish",1
"http://t.co/28xkiw9uwg",1
"*stripper",1
"falls",15
"officer*
other",1
"worker:",1
"""sorry,",1
"daddy",2
"thing.""",1
"http://t.co/xkcf7nzy0n",1
"http://t.co/ouz7q2dx8t",1
"rash",5
"bb",5
"firings",5
"oahu",5
"http://t.co/odavevfiqz",1
"#hawaii",2
"http://t.co/tekdbnxaif",1
"syracuse,",10
"n.y.",10
"(ap)",10
"who…",4
"http://t.co/841hanrw56",1
"[al",1
"jazeera]",1
"http://t.co/zwvutpsdeo",1
"guy",7
"climbed",1
"statue",1
"talk",31
"down.:http://t.co/ahkljuarze",1
"http://t.co/t08azyhnvz",1
"http://t.co/xo77snlsst",1
"#teen",3
"#hospital",1
"sep",2
"2:16",1
"http://t.co/s5bk9saljx",1
"http://t.co/dwrtm5dnzy",1
"https://t.co/lmj9mlymsu",1
"[breaking]",1
"jewi...",2
"http://t.co/cgfluwdkji",1
"#yaf",1
"http://t.co/oyntkdyq8m",1
"http://t.co/pphx2uwfbq",1
"http://t.co/6qyatb5x05",1
"http://t.co/pzrvpkwd8q",1
"http://t.co/o0pchhyupy",1
"http://t.co/nftao2hf3f",1
"http://t.co/opmqnnkzw9",1
"ビッチめ",1
"vigil",3
"d.c.",4
"http://t.co/7ljgrav2xi",1
"#dc",1
"http://t.co/t0x0k3n9t7",1
"in us",2
"https://t.co/864h49j7sy",1
"http://t.co/7p9xglhsib",1
"#politics",3
"#fox",4
"धौलपुर",1
"पुलिस",2
"के",9
"हत्थे",1
"चढ़ा",1
"इनामी",1
"http://t.co/sdulayr0qs",1
"plattsburgh's",1
"compton",33
"#straightouttaplattsvegas",1
"http://t.co/y8fkzlvja8",1
"http://t.co/odofvb5dee",1
"--------&gt;",3
"we,re",3
"da",10
"#pussy",3
"ur",26
"tit",3
"#violation",3
"&lt;--------",3
"http://t.co/47cphxq25k",1
"http://t.co/v7klkheczx",1
"http://t.co/g0qbnbdyxh",1
"moeurs",6
"http://t.co/z8ghtu9oo6",5
"http://t.co/apzmjtvceq",5
"#faridabad",4
"teenaged",5
"60,000.",4
"tea…",4
"http://t.co/pug9e1zbyx",1
"applying",5
"avo",5
"http://t.co/omiwpts3x0",5
"#auslaw",6
"http…",28
"e",5
"burnside",3
"#pp15000334807]",1
"23:05",2
"premise",1
"check",13
"ne",23
"rodney",1
"ave",11
"knott",1
"#pp15000334817]",1
"23:11",1
"punition",1
"corporelle:",1
"enseignante",1
"dénoncée",1
"http://t.co/wsr0ocqekg",1
"whaaat?",1
"rt@glos_police:",1
"bit",3
"unusual",2
"one.",4
"lost",5
"kangaroo",2
"dursley",2
"contact",14
"101.",1
"one!",1
"musical:",1
"http://t.co/cir8fzbkzr",1
"(made",1
"2fleek",1
"admit",4
"#keithmcleod",24
"unarmed,",14
"claim",7
"fingers",23
"gun.",6
"really.",4
"entire",1
"#seattle.",2
"entering",1
"beat",9
"shit",18
"warrant/no",1
"prob/cause.",1
"thediginewz:",1
"chicago",11
"board",2
"information",3
"center",4
"http://t.co/wdc80vrgh5",1
"#hack",2
"#infosec",3
"http://t.co/aprpoegndq",1
"shits",5
"security!!!",4
"hahahahahaha",4
"dos",4
"mou",4
"filaki!",4
"❤️😘",4
"choke",1
"hold",14
"ny",1
"sidewalk",1
"13-14",1
"times""i",1
"breath!""",1
"scribe:",3
"
the",8
"national",13
"labour",2
"(lp)...",2
"http://t.co/uejrdh9vxs",1
"attempt:",3
"cook,",3
"wife",8
"arrested:",3
"asaba,",3
"delta",3
"housewife",2
"identified",4
"as...",2
"http://t.co/19bnuhk8vd",1
"オレってもしかして騙されやすいのかなぁ…",1
"first-degree",3
"http://t.co/j0rn7qbnjc",3
"http://t.co/z6hmmhniag",1
"http://t.co/yby16iuit9",1
"http://t.co/oz0f9fecup",1
"http://t.co/mokgashxy5",9
"th...",1
"http://t.co/gnzyykvsfj",1
"hous...",1
"http://t.co/f4jbzphmbn",1
"san",6
"francisco",3
"prompts",2
"aclu",2
"lawsuit",3
"«",2
"cbs",2
"http://t.co/rgwmkcpzs3",1
"അടച്ചിട്ട",2
"വീടുകളിൽ",2
"കവർച്ച",2
"നടത്തുന്ന",2
"കള്ളന്മാരെ",2
"കുരുക്കാൻ",2
"പുതിയ",2
"സംവിധാനവുമായി",2
"പൊലീസ്.",2
"http://t.co/qjas3ecxbf",3
"violence:",12
"eid",13
"al-adha,",10
"firecr...",10
"kindly",3
"assistance.",2
"^pi",1
"grammar",7
"police?",14
"police's",13
"intelligence",1
"unbeatable",1
"world.",1
"agency",5
"match",5
"aspect.",1
"दसगजा",1
"मा",2
"जान",1
"कस्ले",1
"बाध्य",1
"बनायो?",1
"तपाई",1
"को",5
"बिचार",1
"एतै",1
"बसेर",1
"गोली",1
"खाएःन्थ्यो",1
"होइन?",1
"http://t.co/x57jgiaz6g",4
"rapper",2
"dolph",1
"fond",1
"http://t.co/oyxj6ekdv7",1
"usalegosales:",1
"sale:",2
"lego",2
"duplo",2
"10532",2
"set…",2
"http://t.co/qxopt9qs7z",1
"#lego",2
"#legoclub",2
"#legos…",1
"http://t.co/arhixz95nr",1
"http://t.co/opo91guvzq",9
"http://t.co/3vvqr8opx4",9
"not.",1
"#justinway
http://t.co/k64svnqp8b",1
"love",22
"bull,",11
"http://t.co/vqmnnep6fl",1
"http://t.co/avbnyrjpjg",1
"portland",10
"resp",1
"19th/lovejoy",1
"disturbance",13
"walking",6
"street",20
"yelling",1
"stealing",1
"outdoor",1
"furniture",1
"http://t.co/v9m5r90bal",1
"bulgarian",4
"migrants",4
"pernik",2
"http://t.co/rovp4jbmgn",1
"https://t.co/0rfcnf80ey",2
"remplacez",2
"""police""",2
"""gestapo""",2
"""migrants""",2
"juifs",2
"c'est",3
"39-45",2
"https://t.co/icsiypvglv",2
"http://t.co/v3wruulhcd",1
"https://t.co/c3wuvawanh",1
"神奈川県警察：宮前区梶ヶ谷トンネル内で発生した女性殺人事件",1
"http://t.co/w1lsc0jjvf",1
"cracked",2
"corrupt",6
"guards",2
"lesovo,",2
"turkey,",2
"facilitated",2
"trafficking",4
"andrew_gosden:",1
"http://t.co/1uelcq8jdh",1
"http://t.co/ugv5itauyb",1
"#delhi",8
"electronic",4
"eyes",6
"arguably",4
"#asia,",4
"http://t.co/pfoelzkyse",4
"magic",1
"wanted",19
"custody",23
"police...",6
"http://t.co/43ch2chonm",2
"bothered",1
"smth",1
"venue...",1
"http://t.co/0yz1cid0ub""",1
"newsfrmorlando:",1
"#orlando",3
"orlando",5
"valencia",5
"college",5
"http://t.co/ubiat7trit",1
"disturbing",1
"ethical",1
"questions",11
"abound",1
"wheelchair.

http://t.co/p4ig…",1
"lancaster",4
"mounted",2
"philly",10
"shared",1
"pope",4
"passing",2
"for...",2
"ht…",20
"photo:",6
"iptu",1
"dr",3
"caps",1
"#goodpolice",1
"#dokpol",1
"#polwan",1
"#outboy",1
"http://t.co/bwyudvdhmf",1
"http://t.co/nawke5un2f",1
"http://t.co/a29gmxrgnh",3
"rt:",3
"rt_com",1
":breaking:",2
"http://t.co/xcjp15kxwj",1
"http://t.co/efnkovmqzm",1
"benjamin",1
"parkway.",1
"helping",14
"#popeinphilly",3
"events.",1
"#schedule7",2
"returning",3
"delivering",2
"aid",3
"calais.",2
"asked",34
".1/2",2
"kind",6
"spinoff",1
"sinon?",1
"western",2
"themed",1
"show?",1
"procedural?",1
"jason",1
"bourne-style",1
"thriller?",1
"#saoii",1
"#toonami",2
"balto",1
"""do",1
"hitler",1
"stalin",1
"http://t.co/e8rfdmblmg",3
"#bing",3
"scoop",2
"#pblv",2
"!
#nicolas",2
"est-il",2
"vraiment",2
"l'#enchanteur",2
"http://t.co/onuw3nvuqf",2
"clients—affluent",1
"welfare",4
"suburbs?",1
"comply",2
"up...",3
"http://t.co/adqsiavgne",2
"girls",14
"-police",2
"http://t.co/onzccu3odg",1
"http://t.co/02rp8emps3",1
"strategy",4
"distance.",1
"cm",3
"bharti",6
"surrender",1
"dutton",5
"denies",5
"visas",5
"offshore",5
"centres",5
"women.",5
"appalling.",5
"http://t.co/s4p…",4
"rangers",6
"action,",2
"25",4
"forcibly",1
"collecting",1
"sacrificial",1
"animals",6
",",9
"#karachi",2
"growing",6
"cool",4
"band",2
"escort",5
"interstate",3
"kakat:motrcikl",1
"wale",10
"hazrat",1
"hoshyar",1
"kaghzat",1
"enjen",1
"derwing",1
"lesans",1
"chkinge",1
"skhte",1
"shoro",1
"entizamya",1
"kakat",1
"3yr",6
"hit",22
"denaby",6
"main,",6
"doncaster.",6
"yesterday",8
"11.30am",6
"ish.",6
"witnesses",6
"#png",5
"http://t.co/wgawdkqwdu",5
"#trans…",4
"http://t.co/uvj1wlhyzv",2
"rude",1
"behavior",2
"intl",1
"arrival-domestic",1
"transfer.",1
"govt",10
"folks",2
"creating",2
"expats",1
"http://t.co/syls7puvhm",1
"https://t.co/qbli6ou7jn",1
"13-y...",2
"http://t.co…",41
"‘cannabis",3
"forest’",3
"discovered",6
"southwest",4
"
http://t.co/dkm6pwt8vx",1
"http://t.co/gfcxclbfth",1
"honestly",2
"care",7
"stupid",4
"fair",7
"maced",1
"pushing",3
"practices",1
"spanish",1
"inquisition",1
"witchcraft.",1
"http://t.co/alhdvnwtwr",1
"http://t.co/skpzzqciez",2
"#washingtonpost",2
"played",2
"""fuck",3
"front",11
"cops.",2
"wtf",7
"garbage?",2
"bust",6
"possible,",3
"https://t.co/ctbvvdc0rj",2
"fantastic",2
"motorbike",1
"seat",2
"#gettoknowus",5
"#royalshow",1
"http://t.co/2x9cfpghek",1
"bomber",4
"http://t.co/talfm6omp8",1
"#wnn7",1
"gn.",1
"wonderful",1
"sunday,",1
"plz",2
"pray",1
"saeed,",1
"raif,",1
"christians,yezidi's,police,babies,soldiers",1
"#ivorycoast",2
"news24:",1
"news24ivory",1
"http://t.co/eo7zdbygkm",1
"http://t.co/ls7bl8fqsw",1
"banning",2
"update:",5
"dead,",4
"injured",7
"series",3
"random",6
"attacks",17
"banning,",1
"http://t.co/cwsl83mexp",1
"http://t.co/xjxw9s…",1
"british",13
"named",1
"massive",7
"radiohead's",2
"""karma",1
"http://t.co/a8cm2hqc38",1
"commissioner",3
"ramsey",1
"thanking",1
"troopers",1
"independence",1
"hall.",1
"#jobsalibaba",4
"#h...",1
"http://t.co/sndw3uc0ft",1
"'kill",1
"jews'",1
"anti-israel",1
"protester",1
"pamela",3
"hardyment",2
"http://t.co/wqagxa0g0b",1
"http://t.co/wc4zm8q51m",1
"cast.",1
"amy",1
"michele",1
"jacobs",1
"king",11
"beat.",1
"http://t.co/ukmnxblldz",1
"17",3
"myhunnaeku",1
"dhathurukuri",1
"boateh",2
"farah",2
"erumaai",1
"gulhigen",1
"meehun",1
"salaamiykoh",1
"boat",3
"funkurumah",1
"fuluhun",1
"harakaaiytheri",1
"vaan",1
"fash…",1
"http://t.co/syxxzapkgo",1
"kejri",1
"focus",1
"""make",1
"delhi""
rather",1
"suggestions",1
"cooperate",2
"mr.somnath",1
"implicates",6
"turkish",11
"#beytussebap:",6
"http://t.co/ynzgvrjmkw",6
"#twitterkurds",6
"seeks",2
"determination",1
"buhari",3
"ordered",5
"navy",1
"unarmed",34
"evangelists(ipob)",1
"deserved",1
"patron",1
"saint",1
"michael",3
"1/4",1
"inch",1
"tone",1
"badge",3
"shape",1
"medal",1
"http://t.co/czhqsephfi",1
"http://t.co/ixhko1zgsd",1
"dirt",2
"me.",3
"swear",1
"lock",4
"century",11
"#pnplambatsibat",2
"presence",13
"st",11
"joseph",1
"catholic",1
"church.",1
"http://t.co/2eqewksqft",1
"#colorado",1
"http://t.co/dzhy8yimgv",1
"attack police",1
"https://t.co/ndalmgt3ri",1
"#latestnews:",1
"#jobsfreedom",2
"#freedom",2
"#florida:",1
"pol...",1
"http://t.co/6tjaumu6sb",1
"karo
👏🏻👏🏻👏🏻👏🏻💃💃💃💃",1
"c.d.f.",1
"civil",6
"“knights",2
"lictor”
a.m.p.",1
"aerospace",1
"military",9
"vigilant”
",1
"#apexexciter",1
"warning",10
"'uncool'",2
"taylor",2
"swift",2
"fans",4
"plymouth",3
"http://t.co/he5daw0tf8",2
"http://t.co/6mipr0anih",2
"
",5
"http://t.co/ttgtmke4fd",1
"#international",1
"appeal",2
"tracing",2
"highland",2
"teenager",3
"http://t.co/i26sbbqame",2
"pulis",1
"kasanggayahan",1
"participated",1
"comelec",1
"fun",3
"walk",4
"run
sorsogon",1
"provincial",1
"of...",2
"http://t.co/keapd8puya",1
"#vscocam",1
"#sportsday",1
"#summercamp",1
"#perfect",1
"#and",2
"#auctions:",2
"seized",3
"$100,",2
"boats,",2
"real",10
"es",2
"http://t.co/wl0il97h76",1
"#decors",1
"#sunsetlovers",1
"#russiangirls",1
"#musical",1
"rea",1
"http://t.co/lmxs5uekfq",1
"http://t.co/c4hqixd2le",1
"83-yr-old",3
"slumps,",3
"storm",3
"rivers",3
"community",14
"meeting",3
"http://t.co/tlxfvelzdk",1
"恋人と呼びあえる時間の中で特別な言葉をいくつ話そう～

カラオケ行きてー！",1
"""angel""",2
"saves",7
"utah",4
"sisters,",3
"kills",7
"violent",7
"invasion",4
"http://t.co/a0i9kfczfu",2
"jérusalem",14
"mont",2
"jet",2
"pierres",2
"tirent",2
"feux",2
"d'artifice",2
"sécurité",3
"renforcé",2
"http://t.co/uynuu3sd…",1
"http://t.co/da41mzexwy",1
"#abc",4
"#an247",1
"police😒",1
"norvégienne",1
"ouvre",1
"enquête",1
"pour",8
"fraude",1
"contre",10
"volkswagen",1
"lapresse.ca",1
"http://t.co/7kq81qefwy",1
"rescues",1
"kitten",1
"engine",1
"http://t.co/fynzc64kkj",1
"http://t.co/slyg42jrfg",1
"http://t.co/hiybehu0rb",1
"https://t.co/sxv1wmhsbm",1
"http://t.co/lwrqcpgaiy",1
"paint",9
"200.",8
"riot",21
"scene.",9
"http://t.co/gpxlmymm…",8
"12",10
"lolz",1
"900",3
"nw",12
"couch",1
"#pp15000334811]",1
"23:07",1
"stopped",11
"illegal",10
"car,",1
"middle",2
"nowhere.",1
"off…",1
"http://t.co/yuntnk3oba",1
"pick",2
"http://t.co/dc1jz5otki",1
"abbotsford",3
"vandals",2
"ceiling",2
"collapse",1
"james",3
"conway",2
"halfway",2
"house.
http://t.co/2k2bdpwabs",1
"http://t.co/9e8kgclz0g",1
"govt.",3
"railway",5
"safety",16
"passengers",2
"casual",1
"??",8
"l'entrée",2
"cité,",2
"""chouf""",2
"chargé",2
"prévenir",2
"dealeurs",2
"l'arrivée",2
"payé",2
"25000€/jour",2
"http://t.co/5yph2j9vta",1
"http://t.co/4bgof3jmzw",1
"syrian",50
"turkey",24
"fears",23
"mistaking",23
"soldier.💔",23
"rey",1
"fathihu",1
"araafaivanee",1
"addu",1
"furaigen",1
"male'",1
"ah",2
"dhathurukuramundhiya",1
"""speed""",1
"namakah",1
"kiya",1
"forget,",3
"prosecutors",4
"lie..
let's",3
"it..
http://t.co/ubm0m227rp
please",3
"sign",7
"pet…",2
"http://t.co/lamwuaq9vg",1
"update:farah",1
"eri",1
"gai",1
"thibi",1
"kudhinnaai",1
"anhenehge",1
"ithurun",1
"bidheyseeakaai",1
"ithuru",1
"dhivehsaku",1
"mihaaru",1
"vanee",1
"kon'dey",1
"ah…",1
"police+recruits+learn+weapons+come+in+many+forms+http://t.co/dn5ru2nmgo",1
"12-14",2
"https://t.co/2eczeddt6n",2
"air:",1
"radiohead",4
"http://t.co/vizbybzyx2",1
"#chom",1
"#breaking",8
"http://t.co/aoctm7e5ir",2
"#alaqsaunderattack",4
"http://t.co/fm6w45…",1
"nigerian",13
"support",8
"army",12
"https://t.co/vmf32bungv",1
"#nigeria",2
"http://t.co/gmalfgntgi",1
"remember",9
"death",39
"chair.",3
"http://t.co/xhsgcpyx76",3
"#:...",1
"http://t.co/er5gmdvzrq",1
"philadelphie",4
"http://t.co/ny7q1klqym",3
"http://t.co/cc2ku2jowb",3
"[police",3
"me]
me:",1
"shit,",2
"red",12
"light",7
"there?
my",1
"dog:",2
"grey
me:",1
"...
my",1
"helps",3
"recommend",1
"supporting/defending",1
"chris",2
"brown",3
"report;",1
"terrifying.",1
"http://t.co/f…",1
"stabbing",4
"32yo",3
"idalia",2
"yet.",3
"pleading",2
"speak…",1
"free",6
"album",2
"google",2
"play",4
"music:",2
"bleachers'",2
"terrible",3
"thrills",2
"vol.",2
"android",3
"free...",1
"http://t.co/masebqdfqp",1
"12位：コスプレ",2
"コスプレ衣装",3
"セクシー",3
"制服",3
"ハロウィン",3
"コスチューム",3
"衣装",6
"仮装",3
"ミニスカポリス",3
"警察",3
"警官",4
"フリーサイズ",2
"ミニスカート",2
"コスプレ",4
"http://t.co/usnpvo1tgf",1
"http://t.co/yzffuoud6v",1
"opened",7
"formal",1
"complaint",7
"http://t.co/x7xp291gfs",1
"#a…",1
"buti",1
"lang",2
"napansin",1
"nang",1
"mas",1
"maaga",1
"maraming",1
"ht",1
"ang",7
"aldub",1
"nation.",1
"

#spstawaoverload",1
"lahore",1
"entertained",1
"lac",1
"months",5
"sms",1
"service",3
"8330.",1
"try.",1
"http://t.co/vch5c9ftxt",1
"dog,",1
"month",5
"baby,",1
"aged",1
"parents.",1
"kid",11
"d",7
"womb",1
"sis-in",1
"cos",6
"filed",2
"#scrap498a…",1
"bangkok bombing",1
"http://t.co/jovqhcnazg",1
"story",12
"'fuck",1
"police'",15
"noisey",1
"film",2
"http://t.co/ee2hyab0vb",1
"......",2
"http://t.co/oulykkwkd7",1
"works,",1
"college?",1
"care,",1
"black.",19
"sf",1
"http://t.co/zey6gy7vvf",1
"straight",48
"outta",33
"movie",37
"long",37
"time.",34
"industry,",32
"mu…",32
"horsey",1
"neigh",1
"portland's",5
"chief",34
"abolish",4
"practice",4
"letting",5
"videos",4
"interviews.",4
"http://t.co/ut3xh1ydjt",1
"http://t.co/0wdn1t0rq7",1
"them?",27
"

improve",26
"

#makeindiafirst",24
"identifying",2
"robbery",12
"salt",1
"lake",2
"tribune",1
"http://t.co/s8upejavux",1
"--=",1
"τραγωδία",1
"στη",1
"θεσσαλονίκη",1
"πέθανε",1
"το",1
"κοριτσάκι",1
"που",2
"έπεσε",1
"από",1
"έκτο",1
"όροφο",1
"πολυκατοικίας",1
"http://t.co/oki03mitp8",1
"#αστυνομικα",1
"http://t.co/rfmylbrfyn",1
"hear",18
"smh",9
"happened",10
"hawaii",6
"puna",5
"escapee",4
"kitv",3
"honolulu",4
"http://t.co/c2bmpxvs7f",1
"daily",6
"basis",2
"zoo(nigeria)military",1
"ハロウィンポリスにあう仮装メイクのポイント！帽子もあるよ",1
"http://t.co/jqoltt5qnt",1
"#dictatorship",4
"#nodemoc…",4
"napoleon",1
"iii's",1
"mistress",1
"marguerite",1
"bellanger",1
"received",1
"trousers",1
"france's",1
"prefect",1
"taiwo,",3
"nig.police",3
"arresting",6
"#biafrans",6
"downloading",3
"radiobiafra",3
"app,50",3
"custody.",3
"world",17
"shld",3
"intervene",2
"yesterday,",1
"lates",1
"today",13
"interve…",1
"extra-judicial",1
"killings",10
"abuja,",1
"benin:",1
"asp",1
"senator’s",1
"http://t.co/o34tho1llu",1
"http://t.co/ur…",1
"victoria's",1
"secret",4
"thieves",2
"http://t.co/mjij5kyykc",1
"#boulder",1
"officials",3
"selective",1
"bans.",1
"nice",3
"work,",1
"indefinite",1
"curfew",1
"dhubri,",1
"37",1
"http://t.co/p4adplbhmp",1
"course,",5
"#suicidebycop",1
"depressed",1
"suicidal.",1
"(or",1
"homicidal?)
",1
"https://t.co/5cdiwrjqn9",2
"dis",3
"a…",2
"#farmattack:",4
"#afrikaner",4
"heritage",4
"http://t.co/vfykyi8rod",4
"yeah..i",1
"agree",1
"that.",12
"over...if",1
"alive",4
"scared",3
"me😂😂",1
"sellin",1
"more💯💵🚓🚓",1
"funny",5
"every1",1
"doin",1
"reason",7
"https://t.co/rpheqnkcga",1
"watch",12
"""f*ck",1
"http://t.co/aocerobrnv",1
"http://t.co/lergzfx86m",1
"""@washingtonpost:",1
"http://t.co/d9obf8bd5w""damn....",1
"http://t.co/guk586dr7v",1
"quickbuy",1
"superstore",1
"“blue",14
"matter”",15
"too,",21
"supporters",21
"rally",21
"http://t.co/ztakltqgjg",13
"http://t.co/glpba8c6ex",13
"handicapped",11
"him.",12
"🙏🏽🙏🏽❤️",9
"http://t.co/lo7e8fus7j",9
"#bungoma",1
"hunt",2
"bungoma:",1
"download",1
"songs",2
"hunt...",1
"http://t.co/w712ugcovj",1
"#countynews",1
"ye",1
"bhadwe",1
"desh",1
"badalne",1
"aae",1
"the,",1
"aaj",1
"bhesh",1
"badal",1
"ke",10
"bhag",1
"rahe..",1
"aap..",1
"

ele",1
"foi",1
"preso",1
"pq",1
"tava",1
"brincando",1
"twister",1
"

pq",1
"por",1
"ter",1
"tacado",1
"uma",1
"lata",1
"tinta",1
"pela",1
"janela",1
"n",24
"pode",1
"

…",1
"http://t.co/ojo9zgnoyl",1
"https://t.co/fxyzrrf11r",1
"http://t.co/1pwzy6p6lc",1
"#jobnec",2
"#florid...",1
"http://t.co/uu48lbk0yl",1
"compounds",1
"stirred",1
"strong",7
"palestinian…",1
"http://t.co/efxjtqucoa",1
"costume",4
"(medium)",1
"https://t.co/01j0pzfymj",1
"lagos",4
"motorist",4
"innocent",9
"http://t.co/efp7lb3waf",1
"brutally",2
"misconduct",3
"investigator",2
"dash",2
"cam",2
"http://t.co/yzuu8knheh",1
"http://t.co/dg764hfedo",2
"http://t.co/dsumfostcg",1
"#freeport",2
"supervisor",2
"http://t.co/jj5qwurzio",2
"http://t.co/ygfrvldedw",2
"wheelchair-bound",1
"challenges",3
"narrative",3
"http://t.co/pez6035bqs",1
"http://t.co/yfh5e8ccjc",1
"https://t.co/ecifgipvag",1
"http://t.co/4xk0w82aps",1
"http://t.co/4xtp091pcu",1
"http://t.co/irqmqjpxk9",1
"http://t.co/rrtzwufvxp",1
"eastside",3
"apartment.",3
"determine",3
"happened.",3
"http://t.co/nwxclsesen",3
"""police...warned",1
"parents",4
"unaccompanied.""

nice",1
"fucking",62
"job,",1
"germany.",1
"https://t.co/wgekuyubeb",1
"update,",1
"reiterate",1
"awareness",2
"during...",1
"http://t.co/buxwdxawg6",1
"5th",4
"http://t.co/xnb9nrqsou",1
"“migrants”",5
"screaming",6
"“allahu",5
"akbar”",5
"intensifies:",4
